"an","location_name","caen_description","total_value","yoy_growth","market_share_pct","growth_rank"
2009, Iasi,H  TRANSPORT SI DEPOZITARE,525000000,-0.21641791044776119403,1.28641787753301805900,39
2009, Hunedoara,H  TRANSPORT SI DEPOZITARE,621000000,-0.24544349939246658566,1.52164857513905564700,40
2009, Galati,H  TRANSPORT SI DEPOZITARE,634000000,-0.29633740288568257492,1.55350273210653990300,41
2009, Salaj,H  TRANSPORT SI DEPOZITARE,528000000,-0.36917562724014336918,1.29376883683320673300,42
2009, Giurgiu,I  HOTELURI SI RESTAURANTE,45000000,0.45161290322580645161,0.42902087901611211700,1
2009, Teleorman,I  HOTELURI SI RESTAURANTE,70000000,0.27272727272727272727,0.66736581180284107200,2
2009, Arges,I  HOTELURI SI RESTAURANTE,295000000,0.16141732283464566929,2.81247020688340165900,3
2009, Buzau,I  HOTELURI SI RESTAURANTE,240000000,0.15384615384615384615,2.28811135475259796000,4
2009, Sibiu,I  HOTELURI SI RESTAURANTE,286000000,0.07924528301886792453,2.72666603108017923500,5
2009, Alba,I  HOTELURI SI RESTAURANTE,116000000,0.02654867256637168142,1.10592048813042234700,6
2009, Arad,I  HOTELURI SI RESTAURANTE,200000000,0.01522842639593908629,1.90675946229383163300,7
2009, Mures,I  HOTELURI SI RESTAURANTE,242000000,0.0000000000000000000000000000,2.30717894937553627600,8
2009, Vrancea,I  HOTELURI SI RESTAURANTE,53000000,0.000000000000000000000000,0.50529125750786538300,8
2009, Braila,I  HOTELURI SI RESTAURANTE,93000000,0.000000000000000000000000,0.88664314996663170900,8
2009, Harghita,I  HOTELURI SI RESTAURANTE,131000000,0.0000000000000000000000000000,1.24892744780245972000,8
2009, Tulcea,I  HOTELURI SI RESTAURANTE,88000000,-0.02222222222222222222,0.83897416340928591900,9
2009, Maramures,I  HOTELURI SI RESTAURANTE,138000000,-0.02816901408450704225,1.31566402898274382700,10
2009, Ilfov,I  HOTELURI SI RESTAURANTE,335000000,-0.02898550724637681159,3.19382209934216798600,11
2009, Bacau,I  HOTELURI SI RESTAURANTE,160000000,-0.03030303030303030303,1.52540756983506530700,12
2009, Constanta,I  HOTELURI SI RESTAURANTE,894000000,-0.03141928494041170098,8.52321479645342740000,13
2009, Salaj,I  HOTELURI SI RESTAURANTE,57000000,-0.03389830508474576271,0.54342644675374201500,14
2009, Municipiul Bucuresti,I  HOTELURI SI RESTAURANTE,2847000000,-0.03914951063111711104,27.14272094575269329800,15
2009, Suceava,I  HOTELURI SI RESTAURANTE,203000000,-0.04245283018867924528,1.93536085422823910800,16
2009, Bihor,I  HOTELURI SI RESTAURANTE,315000000,-0.05688622754491017964,3.00314615311278482200,17
2009, Olt,I  HOTELURI SI RESTAURANTE,57000000,-0.06557377049180327869,0.54342644675374201500,18
2009, Cluj,I  HOTELURI SI RESTAURANTE,454000000,-0.06776180698151950719,4.32834397940699780700,19
2009, Satu Mare,I  HOTELURI SI RESTAURANTE,102000000,-0.07272727272727272727,0.97244732576985413300,20
2009, Covasna,I  HOTELURI SI RESTAURANTE,103000000,-0.08035714285714285714,0.98198112308132329100,21
2009, Timis,I  HOTELURI SI RESTAURANTE,363000000,-0.08333333333333333333,3.46076842406330441400,22
2009, Vaslui,I  HOTELURI SI RESTAURANTE,65000000,-0.08450704225352112676,0.61969682524549528100,23
2009, Neamt,I  HOTELURI SI RESTAURANTE,144000000,-0.08860759493670886076,1.37286681285155877600,24
2009, Dolj,I  HOTELURI SI RESTAURANTE,167000000,-0.09729729729729729730,1.59214415101534941400,25
2009, Caras-Severin,I  HOTELURI SI RESTAURANTE,96000000,-0.10280373831775700935,0.91524454190103918400,26
2009, Botosani,I  HOTELURI SI RESTAURANTE,67000000,-0.10666666666666666667,0.63876441986843359700,27
2009, Prahova,I  HOTELURI SI RESTAURANTE,354000000,-0.11500000000000000000,3.37496424826008199100,28
2009, Brasov,I  HOTELURI SI RESTAURANTE,424000000,-0.12577319587628865979,4.04233006006292306200,29
2009, Valcea,I  HOTELURI SI RESTAURANTE,238000000,-0.13138686131386861314,2.26904376012965964300,30
2009, Mehedinti,I  HOTELURI SI RESTAURANTE,51000000,-0.15000000000000000000,0.48622366288492706600,31
2009, Iasi,I  HOTELURI SI RESTAURANTE,271000000,-0.15838509316770186335,2.58365907140814186300,32
2009, Hunedoara,I  HOTELURI SI RESTAURANTE,187000000,-0.17621145374449339207,1.78282009724473257700,33
2009, Gorj,I  HOTELURI SI RESTAURANTE,102000000,-0.18400000000000000000,0.97244732576985413300,34
2009, Galati,I  HOTELURI SI RESTAURANTE,171000000,-0.21198156682027649770,1.63027934026122604600,35
2009, Dambovita,I  HOTELURI SI RESTAURANTE,64000000,-0.29670329670329670330,0.61016302793402612300,36
2009, Calarasi,I  HOTELURI SI RESTAURANTE,34000000,-0.33333333333333333333,0.32414910858995137800,37
2009, Bistrita-Nasaud,I  HOTELURI SI RESTAURANTE,104000000,-0.39181286549707602339,0.99151492039279244900,38
2009, Ialomita,I  HOTELURI SI RESTAURANTE,63000000,-0.58823529411764705882,0.60062923062255696400,39
2009, Bacau,J  INFORMATII SI COMUNICATII,241000000,0.27513227513227513228,0.74599145669535070900,1
2009, Ialomita,J  INFORMATII SI COMUNICATII,91000000,0.24657534246575342466,0.28168142140778802700,2
2009, Buzau,J  INFORMATII SI COMUNICATII,111000000,0.19354838709677419355,0.34358942611279638500,3
2009, Suceava,J  INFORMATII SI COMUNICATII,143000000,0.19166666666666666667,0.44264223364080975700,4
2009, Calarasi,J  INFORMATII SI COMUNICATII,60000000,0.17647058823529411765,0.18572401411502507300,5
2009, Brasov,J  INFORMATII SI COMUNICATII,616000000,0.15572232645403377111,1.90676654491425741300,6
2009, Botosani,J  INFORMATII SI COMUNICATII,75000000,0.15384615384615384615,0.23215501764378134100,7
2009, Dolj,J  INFORMATII SI COMUNICATII,320000000,0.15107913669064748201,0.99052807528013372100,8
2009, Galati,J  INFORMATII SI COMUNICATII,221000000,0.15104166666666666667,0.68408345199034235100,9
2009, Arad,J  INFORMATII SI COMUNICATII,146000000,0.14062500000000000000,0.45192843434656101000,10
2009, Giurgiu,J  INFORMATII SI COMUNICATII,43000000,0.13157894736842105263,0.13310221011576796900,11
2009, Vrancea,J  INFORMATII SI COMUNICATII,81000000,0.12500000000000000000,0.25072741905528384800,12
2009, Bistrita-Nasaud,J  INFORMATII SI COMUNICATII,55000000,0.10000000000000000000,0.17024701293877298300,13
2009, Salaj,J  INFORMATII SI COMUNICATII,45000000,0.09756097560975609756,0.13929301058626880500,14
2009, Valcea,J  INFORMATII SI COMUNICATII,127000000,0.09482758620689655172,0.39311582987680307100,15
2009, Alba,J  INFORMATII SI COMUNICATII,96000000,0.06666666666666666667,0.29715842258404011600,16
2009, Covasna,J  INFORMATII SI COMUNICATII,135000000,0.06299212598425196850,0.41787903175880641400,17
2009, Mehedinti,J  INFORMATII SI COMUNICATII,47000000,0.02173913043478260870,0.14548381105676964000,18
2009, Sibiu,J  INFORMATII SI COMUNICATII,244000000,0.02092050209205020921,0.75527765740110196200,19
2009, Vaslui,J  INFORMATII SI COMUNICATII,52000000,0.01960784313725490196,0.16096081223302173000,20
2009, Ilfov,J  INFORMATII SI COMUNICATII,1295000000,0.01888276947285601888,4.00854330464929115300,21
2009, Caras-Severin,J  INFORMATII SI COMUNICATII,61000000,0.000000000000000000000000,0.18881941435027549100,22
2009, Dambovita,J  INFORMATII SI COMUNICATII,80000000,-0.01234567901234567901,0.24763201882003343000,23
2009, Mures,J  INFORMATII SI COMUNICATII,227000000,-0.01731601731601731602,0.70265585340184485900,24
2009, Gorj,J  INFORMATII SI COMUNICATII,73000000,-0.02666666666666666667,0.22596421717328050500,25
2009, Braila,J  INFORMATII SI COMUNICATII,76000000,-0.05000000000000000000,0.23525041787903175900,26
2009, Constanta,J  INFORMATII SI COMUNICATII,337000000,-0.05602240896358543417,1.04314987927939082500,27
2009, Bihor,J  INFORMATII SI COMUNICATII,216000000,-0.05676855895196506550,0.66860645081409026200,28
2009, Tulcea,J  INFORMATII SI COMUNICATII,43000000,-0.06521739130434782609,0.13310221011576796900,29
2009, Prahova,J  INFORMATII SI COMUNICATII,1086000000,-0.06540447504302925990,3.36160465548195381700,30
2009, Hunedoara,J  INFORMATII SI COMUNICATII,98000000,-0.06666666666666666667,0.30334922305454095200,31
2009, Cluj,J  INFORMATII SI COMUNICATII,1141000000,-0.07536466774716369530,3.53185166842072680000,32
2009, Municipiul Bucuresti,J  INFORMATII SI COMUNICATII,22035000000,-0.09235078469333113647,68.20714418374295796400,33
2009, Harghita,J  INFORMATII SI COMUNICATII,93000000,-0.09708737864077669903,0.28787222187828886300,34
2009, Arges,J  INFORMATII SI COMUNICATII,182000000,-0.09900990099009900990,0.56336284281557605400,35
2009, Maramures,J  INFORMATII SI COMUNICATII,141000000,-0.10191082802547770701,0.43645143317030892100,36
2009, Neamt,J  INFORMATII SI COMUNICATII,141000000,-0.11320754716981132075,0.43645143317030892100,37
2009, Satu Mare,J  INFORMATII SI COMUNICATII,76000000,-0.12643678160919540230,0.23525041787903175900,38
2009, Iasi,J  INFORMATII SI COMUNICATII,529000000,-0.15495207667731629393,1.63746672444747105800,39
2009, Timis,J  INFORMATII SI COMUNICATII,1325000000,-0.21177870315288518739,4.10140531170680369000,40
2009, Olt,J  INFORMATII SI COMUNICATII,56000000,-0.28205128205128205128,0.17334241317402340100,41
2009, Teleorman,J  INFORMATII SI COMUNICATII,46000000,-0.29230769230769230769,0.14238841082151922200,42
2009, Vrancea,P  INVATAMANT,7000000,0.75000000000000000000,1.36718750000000000000,1
2009, Olt,P  INVATAMANT,5000000,0.66666666666666666667,0.97656250000000000000,2
2009, Satu Mare,P  INVATAMANT,5000000,0.66666666666666666667,0.97656250000000000000,2
2009, Buzau,P  INVATAMANT,3000000,0.50000000000000000000,0.58593750000000000000,3
2009, Ilfov,P  INVATAMANT,33000000,0.26923076923076923077,6.44531250000000000000,4
2009, Galati,P  INVATAMANT,10000000,0.11111111111111111111,1.95312500000000000000,5
2009, Caras-Severin,P  INVATAMANT,2000000,0.000000000000000000000000,0.39062500000000000000,6
2009, Bihor,P  INVATAMANT,5000000,0.000000000000000000000000,0.97656250000000000000,6
2009, Mehedinti,P  INVATAMANT,2000000,0.000000000000000000000000,0.39062500000000000000,6
2009, Valcea,P  INVATAMANT,5000000,0.000000000000000000000000,0.97656250000000000000,6
2009, Teleorman,P  INVATAMANT,2000000,0.000000000000000000000000,0.39062500000000000000,6
2009, Ialomita,P  INVATAMANT,1000000,0.000000000000000000000000,0.19531250000000000000,6
2009, Gorj,P  INVATAMANT,3000000,0.000000000000000000000000,0.58593750000000000000,6
2009, Arad,P  INVATAMANT,4000000,0.000000000000000000000000,0.78125000000000000000,6
2009, Hunedoara,P  INVATAMANT,3000000,0.000000000000000000000000,0.58593750000000000000,6
2009, Alba,P  INVATAMANT,5000000,0.000000000000000000000000,0.97656250000000000000,6
2009, Vaslui,P  INVATAMANT,2000000,0.000000000000000000000000,0.39062500000000000000,6
2009, Dolj,P  INVATAMANT,6000000,0.000000000000000000000000,1.17187500000000000000,6
2009, Braila,P  INVATAMANT,3000000,0.000000000000000000000000,0.58593750000000000000,6
2009, Calarasi,P  INVATAMANT,3000000,0.000000000000000000000000,0.58593750000000000000,6
2009, Botosani,P  INVATAMANT,1000000,0.000000000000000000000000,0.19531250000000000000,6
2009, Maramures,P  INVATAMANT,3000000,0.000000000000000000000000,0.58593750000000000000,6
2009, Constanta,P  INVATAMANT,21000000,-0.04545454545454545455,4.10156250000000000000,7
2009, Brasov,P  INVATAMANT,16000000,-0.05882352941176470588,3.12500000000000000000,8
2009, Timis,P  INVATAMANT,16000000,-0.05882352941176470588,3.12500000000000000000,8
2009, Cluj,P  INVATAMANT,16000000,-0.11111111111111111111,3.12500000000000000000,9
2009, Neamt,P  INVATAMANT,8000000,-0.11111111111111111111,1.56250000000000000000,9
2009, Arges,P  INVATAMANT,7000000,-0.12500000000000000000,1.36718750000000000000,10
2009, Iasi,P  INVATAMANT,13000000,-0.13333333333333333333,2.53906250000000000000,11
2009, Dambovita,P  INVATAMANT,6000000,-0.14285714285714285714,1.17187500000000000000,12
2009, Harghita,P  INVATAMANT,21000000,-0.16000000000000000000,4.10156250000000000000,13
2009, Municipiul Bucuresti,P  INVATAMANT,215000000,-0.19776119402985074627,41.99218750000000000000,14
2009, Covasna,P  INVATAMANT,4000000,-0.20000000000000000000,0.78125000000000000000,15
2009, Prahova,P  INVATAMANT,19000000,-0.24000000000000000000,3.71093750000000000000,16
2009, Mures,P  INVATAMANT,5000000,-0.28571428571428571429,0.97656250000000000000,17
2009, Bistrita-Nasaud,P  INVATAMANT,2000000,-0.33333333333333333333,0.39062500000000000000,18
2009, Tulcea,P  INVATAMANT,2000000,-0.33333333333333333333,0.39062500000000000000,18
2009, Sibiu,P  INVATAMANT,6000000,-0.33333333333333333333,1.17187500000000000000,18
2009, Bacau,P  INVATAMANT,15000000,-0.48275862068965517241,2.92968750000000000000,19
2009, Salaj,P  INVATAMANT,2000000,-0.50000000000000000000,0.39062500000000000000,20
2009, Giurgiu,P  INVATAMANT,1000000,-0.50000000000000000000,0.19531250000000000000,20
2009, Suceava,P  INVATAMANT,4000000,-0.60000000000000000000,0.78125000000000000000,21
2009, Ilfov,Q  SANATATE SI ASISTENTA SOCIALA,24000000,0.33333333333333333333,0.84925690021231422500,1
2009, Municipiul Bucuresti,Q  SANATATE SI ASISTENTA SOCIALA,1266000000,0.27620967741935483871,44.79830148619957537200,2
2009, Bihor,Q  SANATATE SI ASISTENTA SOCIALA,66000000,0.24528301886792452830,2.33545647558386411900,3
2009, Timis,Q  SANATATE SI ASISTENTA SOCIALA,152000000,0.23577235772357723577,5.37862703467799009200,4
2009, Braila,Q  SANATATE SI ASISTENTA SOCIALA,24000000,0.14285714285714285714,0.84925690021231422500,5
2009, Cluj,Q  SANATATE SI ASISTENTA SOCIALA,139000000,0.10317460317460317460,4.91861288039631988700,6
2009, Bistrita-Nasaud,Q  SANATATE SI ASISTENTA SOCIALA,11000000,0.10000000000000000000,0.38924274593064402000,7
2009, Iasi,Q  SANATATE SI ASISTENTA SOCIALA,72000000,0.09090909090909090909,2.54777070063694267500,8
2009, Vrancea,Q  SANATATE SI ASISTENTA SOCIALA,28000000,0.07692307692307692308,0.99079971691436659600,9
2009, Dolj,Q  SANATATE SI ASISTENTA SOCIALA,86000000,0.03614457831325301205,3.04317055909412597300,10
2009, Galati,Q  SANATATE SI ASISTENTA SOCIALA,34000000,0.03030303030303030303,1.20311394196744515200,11
2009, Brasov,Q  SANATATE SI ASISTENTA SOCIALA,114000000,0.02702702702702702703,4.03397027600849256900,12
2009, Constanta,Q  SANATATE SI ASISTENTA SOCIALA,92000000,0.01098901098901098901,3.25548478414720452900,13
2009, Mures,Q  SANATATE SI ASISTENTA SOCIALA,50000000,0.000000000000000000000000,1.76928520877565463600,14
2009, Valcea,Q  SANATATE SI ASISTENTA SOCIALA,18000000,0.000000000000000000000000,0.63694267515923566900,14
2009, Calarasi,Q  SANATATE SI ASISTENTA SOCIALA,7000000,0.000000000000000000000000,0.24769992922859164900,14
2009, Covasna,Q  SANATATE SI ASISTENTA SOCIALA,6000000,0.000000000000000000000000,0.21231422505307855600,14
2009, Sibiu,Q  SANATATE SI ASISTENTA SOCIALA,64000000,-0.01538461538461538462,2.26468506723283793300,15
2009, Buzau,Q  SANATATE SI ASISTENTA SOCIALA,43000000,-0.02272727272727272727,1.52158527954706298700,16
2009, Bacau,Q  SANATATE SI ASISTENTA SOCIALA,70000000,-0.05405405405405405405,2.47699929228591649000,17
2009, Teleorman,Q  SANATATE SI ASISTENTA SOCIALA,17000000,-0.05555555555555555556,0.60155697098372257600,18
2009, Arges,Q  SANATATE SI ASISTENTA SOCIALA,48000000,-0.05882352941176470588,1.69851380042462845000,19
2009, Prahova,Q  SANATATE SI ASISTENTA SOCIALA,72000000,-0.06493506493506493506,2.54777070063694267500,20
2009, Hunedoara,Q  SANATATE SI ASISTENTA SOCIALA,24000000,-0.07692307692307692308,0.84925690021231422500,21
2009, Mehedinti,Q  SANATATE SI ASISTENTA SOCIALA,10000000,-0.09090909090909090909,0.35385704175513092700,22
2009, Olt,Q  SANATATE SI ASISTENTA SOCIALA,19000000,-0.09523809523809523810,0.67232837933474876200,23
2009, Vaslui,Q  SANATATE SI ASISTENTA SOCIALA,17000000,-0.10526315789473684211,0.60155697098372257600,24
2009, Dambovita,Q  SANATATE SI ASISTENTA SOCIALA,17000000,-0.10526315789473684211,0.60155697098372257600,24
2009, Arad,Q  SANATATE SI ASISTENTA SOCIALA,58000000,-0.13432835820895522388,2.05237084217975937700,25
2009, Gorj,Q  SANATATE SI ASISTENTA SOCIALA,25000000,-0.13793103448275862069,0.88464260438782731800,26
2009, Satu Mare,Q  SANATATE SI ASISTENTA SOCIALA,12000000,-0.14285714285714285714,0.42462845010615711300,27
2009, Maramures,Q  SANATATE SI ASISTENTA SOCIALA,16000000,-0.15789473684210526316,0.56617126680820948300,28
2009, Salaj,Q  SANATATE SI ASISTENTA SOCIALA,15000000,-0.16666666666666666667,0.53078556263269639100,29
2009, Suceava,Q  SANATATE SI ASISTENTA SOCIALA,28000000,-0.17647058823529411765,0.99079971691436659600,30
2009, Alba,Q  SANATATE SI ASISTENTA SOCIALA,16000000,-0.20000000000000000000,0.56617126680820948300,31
2009, Giurgiu,Q  SANATATE SI ASISTENTA SOCIALA,3000000,-0.25000000000000000000,0.10615711252653927800,32
2009, Tulcea,Q  SANATATE SI ASISTENTA SOCIALA,15000000,-0.25000000000000000000,0.53078556263269639100,32
